,mx,method,solvent,label,inchikey,p,xe,xd,xn,gap_oh,work_function_oh,formation_energy_oh,ehull_oh,alphax_el_oh,alphay_el_oh,alphaz_el_oh,plasmafrequency_x_oh,plasmafrequency_y_oh,dyn_stab_oh,has_inversion_symmetry_oh,de_zx_oh,de_zy_oh,gap_o,work_function_o,formation_energy_o,ehull_o,alphax_el_o,alphay_el_o,alphaz_el_o,plasmafrequency_x_o,plasmafrequency_y_o,dyn_stab_o,has_inversion_symmetry_o,de_zx_o,de_zy_o,gap_f,work_function_f,formation_energy_f,ehull_f,alphax_el_f,alphay_el_f,alphaz_el_f,plasmafrequency_x_f,plasmafrequency_y_f,dyn_stab_f,has_inversion_symmetry_f,de_zx_f,de_zy_f,molecular_weight,xlogp,charge,tpsa,complexity,h_bond_donor_count,h_bond_acceptor_count,rotatable_bond_count,heavy_atom_count,isotope_atom_count,atom_stereo_count,bond_stereo_count,covalent_unit_count,boiling_point,mmhg
211,Mo2C1,LiF/HCl,tetrahydrofuran,0,WYURNTSHIVDZCO-UHFFFAOYSA-N,4.2,0.41,0.19,0.4,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,72.11,0.5,0,9.2,22.8,0,1,0,5,0,0,0,1,339.0,760.0
212,Mo2C1,HF,Ethyl acetate,0,XEKOWRVHYACXOJ-UHFFFAOYSA-N,4.3,0.34,0.25,0.42,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,88.11,0.7,0,26.3,49.5,0,2,2,6,0,0,0,1,350.2,760.0
213,Mo2C1,LiF/HCl,Ethyl acetate,0,XEKOWRVHYACXOJ-UHFFFAOYSA-N,4.3,0.34,0.25,0.42,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,88.11,0.7,0,26.3,49.5,0,2,2,6,0,0,0,1,350.2,760.0
214,Mo2C1,HF,p-Xylene,0,URLKBWYHVLBVBO-UHFFFAOYSA-N,2.4,0.32,0.24,0.44,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,106.16,3.2,0,0.0,48.4,0,0,0,8,0,0,0,1,411.4,760.0
215,Mo2C1,LiF/HCl,p-Xylene,0,URLKBWYHVLBVBO-UHFFFAOYSA-N,2.4,0.32,0.24,0.44,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,106.16,3.2,0,0.0,48.4,0,0,0,8,0,0,0,1,411.4,760.0
216,Mo2C1,HF,Triethylamine,0,ZMANZCXQSJIPKH-UHFFFAOYSA-N,1.8,0.61,0.07,0.32,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,101.19,1.4,0,3.2,25.7,0,1,3,7,0,0,0,1,362.2,760.0
217,Mo2C1,LiF/HCl,Triethylamine,0,ZMANZCXQSJIPKH-UHFFFAOYSA-N,1.8,0.61,0.07,0.32,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,101.19,1.4,0,3.2,25.7,0,1,3,7,0,0,0,1,362.2,760.0
218,Mo2C1,HF,Tetrachloromethane,0,VZGDMQKNWNREIO-UHFFFAOYSA-N,1.7,0.3,0.38,0.32,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,153.8,2.8,0,0.0,19.1,0,0,0,5,0,0,0,1,349.8,760.0
219,Mo2C1,LiF/HCl,Tetrachloromethane,0,VZGDMQKNWNREIO-UHFFFAOYSA-N,1.7,0.3,0.38,0.32,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,153.8,2.8,0,0.0,19.1,0,0,0,5,0,0,0,1,349.8,760.0
220,Mo2C1,HF,Chloroform,0,HEDRZPFGACZZDS-UHFFFAOYSA-N,4.4,0.28,0.39,0.33,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,119.37,2.3,0,0.0,8.0,0,0,0,4,0,0,0,1,334.3,760.0
221,Mo2C1,LiF/HCl,Chloroform,0,HEDRZPFGACZZDS-UHFFFAOYSA-N,4.4,0.28,0.39,0.33,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,119.37,2.3,0,0.0,8.0,0,0,0,4,0,0,0,1,334.3,760.0
222,Mo2C1,HF,1-Propanol,0,BDERNNFJNOPAEC-UHFFFAOYSA-N,3.9,0.53,0.21,0.26,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,60.10,0.3,0,20.2,7.2,1,1,1,4,0,0,0,1,370.3,760.0
223,Mo2C1,LiF/HCl,1-Propanol,0,BDERNNFJNOPAEC-UHFFFAOYSA-N,3.9,0.53,0.21,0.26,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,60.10,0.3,0,20.2,7.2,1,1,1,4,0,0,0,1,370.3,760.0
224,Mo2C1,HF,1-Octanol,0,KBPLFHHGFOOTCA-UHFFFAOYSA-N,3.2,0.61,0.14,0.25,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,130.23,3.0,0,20.2,43.8,1,1,6,9,0,0,0,1,468.0,760.0
225,Mo2C1,LiF/HCl,1-Octanol,0,KBPLFHHGFOOTCA-UHFFFAOYSA-N,3.2,0.61,0.14,0.25,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,130.23,3.0,0,20.2,43.8,1,1,6,9,0,0,0,1,468.0,760.0
226,Mo2C1,HF,Pyridine,0,JUJWROOIHBZHMG-UHFFFAOYSA-N,5.3,0.43,0.21,0.36,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,79.10,0.7,0,12.9,30.9,0,1,0,6,0,0,0,1,388.5,760.0
227,Mo2C1,LiF/HCl,Pyridine,0,JUJWROOIHBZHMG-UHFFFAOYSA-N,5.3,0.43,0.21,0.36,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,79.10,0.7,0,12.9,30.9,0,1,0,6,0,0,0,1,388.5,760.0
228,Mo2C1,HF,Cyclohexanone,0,JHIVVAPYMSGYDF-UHFFFAOYSA-N,4.5,0.35,0.23,0.42,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,98.14,0.8,0,17.1,68.2,0,1,0,7,0,0,0,1,428.0,760.0
229,Mo2C1,LiF/HCl,Cyclohexanone,0,JHIVVAPYMSGYDF-UHFFFAOYSA-N,4.5,0.35,0.23,0.42,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,98.14,0.8,0,17.1,68.2,0,1,0,7,0,0,0,1,428.0,760.0
230,Mo2C1,HF,Chlorobenzene,0,MVPPADPHJFYWMZ-UHFFFAOYSA-N,2.7,0.24,0.34,0.42,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,112.55,2.9,0,0.0,46.1,0,0,0,7,0,0,0,1,404.9,760.0
231,Mo2C1,LiF/HCl,Chlorobenzene,0,MVPPADPHJFYWMZ-UHFFFAOYSA-N,2.7,0.24,0.34,0.42,0.0,2.126567245790666,-0.5764278931749455,0.38807833956501625,116.28074318698359,116.2807431869838,1.1052775476212862,11.121428310688072,11.121428310688085,0,1,0.0,0.0,0.0,6.365433187110814,-0.9580548606135594,0.30781266275886965,16.06237559498646,16.06237559498644,0.4110333222985364,6.4826061109236015,6.482606110923604,0,1,0.0,0.0,0.0,5.867241688712242,-1.0167782242572472,0.34431039113142176,146.63353202260214,146.63353202260228,0.6055879374799924,13.165518656081431,13.165518656081446,0,1,0.0,0.0,112.55,2.9,0,0.0,46.1,0,0,0,7,0,0,0,1,404.9,760.0
232,Ti2C1,HF,Water (1% Soluble),0,XLYOFNOQVPJJNP-UHFFFAOYSA-N,9.0,0.4,0.34,0.26,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,18.015,-0.5,0,1.0,0.0,1,1,0,1,0,0,0,1,373.2,760.0
233,Ti2C1,LiF/HCl,Water (1% Soluble),0,XLYOFNOQVPJJNP-UHFFFAOYSA-N,9.0,0.4,0.34,0.26,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,18.015,-0.5,0,1.0,0.0,1,1,0,1,0,0,0,1,373.2,760.0
234,Ti2C1,HF,ethanol,0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,5.2,0.51,0.21,0.28,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,46.07,-0.1,0,20.2,2.8,1,1,0,3,0,0,0,1,351.5,760.0
235,Ti2C1,LiF/HCl,ethanol,0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,5.2,0.51,0.21,0.28,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,46.07,-0.1,0,20.2,2.8,1,1,0,3,0,0,0,1,351.5,760.0
236,Ti2C1,HF,methanol,0,OKKJLVBELUTLKV-UHFFFAOYSA-N,6.6,0.51,0.19,0.3,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,32.042,-0.5,0,20.2,2.0,1,1,0,2,0,0,0,1,337.8,760.0
237,Ti2C1,LiF/HCl,methanol,0,OKKJLVBELUTLKV-UHFFFAOYSA-N,6.6,0.51,0.19,0.3,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,32.042,-0.5,0,20.2,2.0,1,1,0,2,0,0,0,1,337.8,760.0
238,Ti2C1,HF,Acetone,0,CSCPPACGZOOCGX-UHFFFAOYSA-N,5.4,0.36,0.24,0.4,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,58.08,-0.1,0,17.1,26.3,0,1,0,4,0,0,0,1,329.3,760.0
239,Ti2C1,LiF/HCl,Acetone,0,CSCPPACGZOOCGX-UHFFFAOYSA-N,5.4,0.36,0.24,0.4,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,58.08,-0.1,0,17.1,26.3,0,1,0,4,0,0,0,1,329.3,760.0
240,Ti2C1,HF,Acetonitrile,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,6.2,0.33,0.26,0.41,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,41.05,0.0,0,23.8,29.3,0,1,0,3,0,0,0,1,354.8,760.0
241,Ti2C1,LiF/HCl,Acetonitrile,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,6.2,0.33,0.26,0.41,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,41.05,0.0,0,23.8,29.3,0,1,0,3,0,0,0,1,354.8,760.0
242,Ti2C1,HF,dimethyl sulfoxide,0,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,6.5,0.35,0.27,0.38,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,78.14,-0.6,0,36.3,29.0,0,2,0,4,0,0,0,1,463.0,760.0
243,Ti2C1,HF,"N, N-dimethylformamide",0,ZMXDDKWLCZADIW-UHFFFAOYSA-N,6.4,0.41,0.21,0.38,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,73.09,-1.0,0,20.3,33.9,0,1,0,5,0,0,0,1,426.0,760.0
244,Ti2C1,LiF/HCl,"N, N-dimethylformamide",0,ZMXDDKWLCZADIW-UHFFFAOYSA-N,6.4,0.41,0.21,0.38,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,73.09,-1.0,0,20.3,33.9,0,1,0,5,0,0,0,1,426.0,760.0
245,Ti2C1,HF,N-methyl pyrrolidone,0,SECXISVLQFMRJM-UHFFFAOYSA-N,6.5,0.41,0.21,0.28,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,99.13,-0.5,0,20.3,90.1,0,1,0,7,0,0,0,1,475.2,760.0
246,Ti2C1,LiF/HCl,N-methyl pyrrolidone,0,SECXISVLQFMRJM-UHFFFAOYSA-N,6.5,0.41,0.21,0.28,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,99.13,-0.5,0,20.3,90.1,0,1,0,7,0,0,0,1,475.2,760.0
247,Ti2C1,HF,Propylene Carbonate,0,RUOJZAUFBMNUDX-UHFFFAOYSA-N,6.0,0.31,0.28,0.41,0.0,1.9120199450981699,-1.4299724531503375,0.16159646428568486,88.4835801182045,88.48358011820454,0.9030904843264411,7.294633084536076,7.294633084536081,0,1,0.0,0.0,1.294976125272457,5.661587764301087,-2.06105994961097,0.11185565038583256,9.234459103697219,9.234459103697231,0.38791124515939607,0.0,0.0,0,1,0.0,0.0,0.0,4.803881267328778,-2.274167680260574,0.0,1629.2321647625938,1629.2321647625906,0.36472974495725263,8.539074806775027,8.53907480677503,0,1,0.0,0.0,102.09,-0.4,0,35.5,88.9,0,3,0,7,0,1,0,1,513.2,760.0
